1817,BMP7,7,Homo sapiens,9606,ENSG00000101144
1818,CTSZ,2,Homo sapiens,9606,ENSG00000101160
1819,TUBB1 ,4,Homo sapiens,9606,ENSG00000101162
1820,MAPRE1,3,Homo sapiens,9606,ENSG00000101367
1821,TBL1X,3,Homo sapiens,9606,ENSG00000101849
1822,SGCG,3,Homo sapiens,9606,ENSG00000102683
1823,FLT1,2,Homo sapiens,9606,ENSG00000102755
1824,PSMD7,3,Homo sapiens,9606,ENSG00000103035
1825,SMPD3,1,Homo sapiens,9606,ENSG00000103056
1826,SLC7A5,4,Homo sapiens,9606,ENSG00000103257
1827,CRYM,6,Homo sapiens,9606,ENSG00000103316
1828,ATP8B4,1,Homo sapiens,9606,ENSG00000104043
1829,DMXL2,1,Homo sapiens,9606,ENSG00000104093
1830,POP1,1,Homo sapiens,9606,ENSG00000104356
1831,STK3,6,Homo sapiens,9606,ENSG00000104375
1832,ANXA13,2,Homo sapiens,9606,ENSG00000104537
1833,SQLE,3,Homo sapiens,9606,ENSG00000104549
1834,PPP2CB,4,Homo sapiens,9606,ENSG00000104695
1835,ARHGEF10,2,Homo sapiens,9606,ENSG00000104728
1836,KCNN4,2,Homo sapiens,9606,ENSG00000104783
1837,TULP2 ,7,Homo sapiens,9606,ENSG00000104804
1838,NUCB1,7,Homo sapiens,9606,ENSG00000104805
1839,OAZ1,3,Homo sapiens,9606,ENSG00000104904
1840,ETFB,4,Homo sapiens,9606,ENSG00000105379
1841,CARD8,1,Homo sapiens,9606,ENSG00000105483
1842,DBP,5,Homo sapiens,9606,ENSG00000105516
1843,KCNN1,5,Homo sapiens,9606,ENSG00000105642
1844,ZC3HAV1,6,Homo sapiens,9606,ENSG00000105939
1845,CAV1,2,Homo sapiens,9606,ENSG00000105974
1846,HOXA1,5,Homo sapiens,9606,ENSG00000105991
1847,HOXA2,4,Homo sapiens,9606,ENSG00000105996
1848,HOXA3,4,Homo sapiens,9606,ENSG00000105997
1849,TAX1BP1,2,Homo sapiens,9606,ENSG00000106052
1850,CHN2,4,Homo sapiens,9606,ENSG00000106069
1851,ABHD11,6,Homo sapiens,9606,ENSG00000106077
1852,COBL,2,Homo sapiens,9606,ENSG00000106078
1853,ZKSCAN1,1,Homo sapiens,9606,ENSG00000106261
1854,ASPN,5,Homo sapiens,9606,ENSG00000106819
1855,DOCK8,2,Homo sapiens,9606,ENSG00000107099
1856,CPEB3,3,Homo sapiens,9606,ENSG00000107864
1857,TSPAN14,1,Homo sapiens,9606,ENSG00000108219
1858,MAC30,4,Homo sapiens,9606,ENSG00000109084
1859,MFSD10,2,Homo sapiens,9606,ENSG00000109736
1860,CRYAB,9,Homo sapiens,9606,ENSG00000109846
1861,EHD1,2,Homo sapiens,9606,ENSG00000110047
1862,MS4A6A,3,Homo sapiens,9606,ENSG00000110077
1863,CHORDC1,7,Homo sapiens,9606,ENSG00000110172
1864,NUP98,5,Homo sapiens,9606,ENSG00000110713
1865,NDUFS8,1,Homo sapiens,9606,ENSG00000110717
1866,CAMKK2,1,Homo sapiens,9606,ENSG00000110931
1867,CUX2,3,Homo sapiens,9606,ENSG00000111249
1868,NUP107,1,Homo sapiens,9606,ENSG00000111581
1869,GNPTAB,1,Homo sapiens,9606,ENSG00000111670
1870,UST,3,Homo sapiens,9606,ENSG00000111962
1871,FIG4,3,Homo sapiens,9606,ENSG00000112367
1872,PPP2R5D,2,Homo sapiens,9606,ENSG00000112640
1873,SEMA5A,3,Homo sapiens,9606,ENSG00000112902
1874,CLK4,3,Homo sapiens,9606,ENSG00000113240
1875,CLINT1,1,Homo sapiens,9606,ENSG00000113282
1876,PDE4D,5,Homo sapiens,9606,ENSG00000113448
1877,RAD50,1,Homo sapiens,9606,ENSG00000113522
1878,NR3C1,1,Homo sapiens,9606,ENSG00000113580
1879,CPEB4 ,5,Homo sapiens,9606,ENSG00000113742
1880,RPL24,2,Homo sapiens,9606,ENSG00000114391
1881,FXR1,5,Homo sapiens,9606,ENSG00000114416
1882,GBE1,4,Homo sapiens,9606,ENSG00000114480
1883,ATP6V1A,6,Homo sapiens,9606,ENSG00000114573
1884,LMAN2L,4,Homo sapiens,9606,ENSG00000114988
1885,ACVR1,1,Homo sapiens,9606,ENSG00000115170
1886,TANC1,2,Homo sapiens,9606,ENSG00000115183
1887,RTN4,2,Homo sapiens,9606,ENSG00000115310
1888,CCDC88A,2,Homo sapiens,9606,ENSG00000115355
1889,EFEMP1,7,Homo sapiens,9606,ENSG00000115380
1890,FANCL,2,Homo sapiens,9606,ENSG00000115392
1891,SDC1,3,Homo sapiens,9606,ENSG00000115884
1892,PLCL1,2,Homo sapiens,9606,ENSG00000115896
1893,WIPF1,3,Homo sapiens,9606,ENSG00000115935
1894,ATF2,3,Homo sapiens,9606,ENSG00000115966
1895,RAP1A,1,Homo sapiens,9606,ENSG00000116473
1896,RGS2,4,Homo sapiens,9606,ENSG00000116741
1897,CRYZ,6,Homo sapiens,9606,ENSG00000116791
1898,TTF2,3,Homo sapiens,9606,ENSG00000116830
1899,WARS2,3,Homo sapiens,9606,ENSG00000116874
1900,CTBS,1,Homo sapiens,9606,ENSG00000117151
1901,KLF7,1,Homo sapiens,9606,ENSG00000118263
1902,TNFAIP3,2,Homo sapiens,9606,ENSG00000118503
1903,DCLRE1B,9,Homo sapiens,9606,ENSG00000118655
1904,PPL,2,Homo sapiens,9606,ENSG00000118898
1905,TTLL5,1,Homo sapiens,9606,ENSG00000119685
1906,CRIPT,1,Homo sapiens,9606,ENSG00000119878
1907,PPP1R3C,3,Homo sapiens,9606,ENSG00000119938
1908,DUSP1 ,7,Homo sapiens,9606,ENSG00000120129
1909,TEK,2,Homo sapiens,9606,ENSG00000120156
1910,GRIA2,1,Homo sapiens,9606,ENSG00000120251
1911,PLXDC2 ,3,Homo sapiens,9606,ENSG00000120594
1912,ENOX1,2,Homo sapiens,9606,ENSG00000120658
1913,UFM1,2,Homo sapiens,9606,ENSG00000120686
1914,CLU,6,Homo sapiens,9606,ENSG00000120885
1915,PDZRN3,2,Homo sapiens,9606,ENSG00000121440
1916,KHDRBS1,4,Homo sapiens,9606,ENSG00000121774
1917,LIAS,5,Homo sapiens,9606,ENSG00000121897
1918,ANXA11,4,Homo sapiens,9606,ENSG00000122359
1919,SPATA1,1,Homo sapiens,9606,ENSG00000122432
1920,CALD1,3,Homo sapiens,9606,ENSG00000122786
1921,P4HA1,5,Homo sapiens,9606,ENSG00000122884
1922,SLPI,2,Homo sapiens,9606,ENSG00000124107
1923,PEX6,2,Homo sapiens,9606,ENSG00000124587
1924,TREM1,2,Homo sapiens,9606,ENSG00000124731
1925,RUNX2,1,Homo sapiens,9606,ENSG00000124813
1926,C3,2,Homo sapiens,9606,ENSG00000125730
1927,TNFSF14 ,3,Homo sapiens,9606,ENSG00000125735
1928,XRCC3,3,Homo sapiens,9606,ENSG00000126215
1929,BEST3,4,Homo sapiens,9606,ENSG00000127325
1930,TPST2,2,Homo sapiens,9606,ENSG00000128294
1931,FOXP2,1,Homo sapiens,9606,ENSG00000128573
1932,EIF2AK4,3,Homo sapiens,9606,ENSG00000128829
1933,PALLD,4,Homo sapiens,9606,ENSG00000129116
1934,KIF1C,1,Homo sapiens,9606,ENSG00000129250
1935,CBFA2T3,5,Homo sapiens,9606,ENSG00000129993
1936,LDLR,6,Homo sapiens,9606,ENSG00000130164
1937,GTPBP3,1,Homo sapiens,9606,ENSG00000130299
1938,PXDN,5,Homo sapiens,9606,ENSG00000130508
1939,ZNF227,3,Homo sapiens,9606,ENSG00000131115
1940,EXOC4,1,Homo sapiens,9606,ENSG00000131558
1941,NINJ1,1,Homo sapiens,9606,ENSG00000131669
1942,MATN3,2,Homo sapiens,9606,ENSG00000132031
1943,RAMP1,2,Homo sapiens,9606,ENSG00000132329
1944,CHRM3,2,Homo sapiens,9606,ENSG00000133019
1945,MICAL2,8,Homo sapiens,9606,ENSG00000133816
1946,LOXL2,2,Homo sapiens,9606,ENSG00000134013
1947,NOTCH2,1,Homo sapiens,9606,ENSG00000134250
1948,AP4B1 ,8,Homo sapiens,9606,ENSG00000134262
1949,IL6ST,3,Homo sapiens,9606,ENSG00000134352
1950,FST,3,Homo sapiens,9606,ENSG00000134363
1951,KCTD1,3,Homo sapiens,9606,ENSG00000134504
1952,DSG3,3,Homo sapiens,9606,ENSG00000134757
1953,FHOD3,4,Homo sapiens,9606,ENSG00000134775
1954,TAOK3,4,Homo sapiens,9606,ENSG00000135090
1955,CD63,1,Homo sapiens,9606,ENSG00000135404
1956,RDH5,2,Homo sapiens,9606,ENSG00000135437
1957,BLOC1S1,2,Homo sapiens,9606,ENSG00000135441
1958,ACVR1B,2,Homo sapiens,9606,ENSG00000135503
1959,AHI1,4,Homo sapiens,9606,ENSG00000135541
1960,GLUL,5,Homo sapiens,9606,ENSG00000135821
1961,LAMC1,5,Homo sapiens,9606,ENSG00000135862
1962,DNAJB2,8,Homo sapiens,9606,ENSG00000135924
1963,PLXNC1,4,Homo sapiens,9606,ENSG00000136040
1964,TENS1,3,Homo sapiens,9606,ENSG00000136205
1965,CALCOCO2,2,Homo sapiens,9606,ENSG00000136436
1966,DNAJC1,3,Homo sapiens,9606,ENSG00000136770
1967,GCM1,1,Homo sapiens,9606,ENSG00000137270
1968,RAB30,4,Homo sapiens,9606,ENSG00000137502
1969,CASP1,2,Homo sapiens,9606,ENSG00000137752
1970,THBS1,4,Homo sapiens,9606,ENSG00000137801
1971,DUOX1,2,Homo sapiens,9606,ENSG00000137857
1972,GIPC2,4,Homo sapiens,9606,ENSG00000137960
1973,FBXO11,2,Homo sapiens,9606,ENSG00000138081
1974,ASCC1,4,Homo sapiens,9606,ENSG00000138303
1975,AOX1,3,Homo sapiens,9606,ENSG00000138356
1976,ASNSD1,2,Homo sapiens,9606,ENSG00000138381
1977,TMOD3,3,Homo sapiens,9606,ENSG00000138594
1978,SEC31L1,5,Homo sapiens,9606,ENSG00000138674
1979,SCARB2,5,Homo sapiens,9606,ENSG00000138760
1980,PPA2,3,Homo sapiens,9606,ENSG00000138777
1981,SEC24B,2,Homo sapiens,9606,ENSG00000138802
1982,FBN2,1,Homo sapiens,9606,ENSG00000138829
1983,RNF185,2,Homo sapiens,9606,ENSG00000138942
1984,B4GALNT3,6,Homo sapiens,9606,ENSG00000139044
1985,FGD4,4,Homo sapiens,9606,ENSG00000139132
1986,SLC38A4,2,Homo sapiens,9606,ENSG00000139209
1987,GLTP,3,Homo sapiens,9606,ENSG00000139433
1988,FRMD6,4,Homo sapiens,9606,ENSG00000139926
1989,DUOXA1,2,Homo sapiens,9606,ENSG00000140254
1990,DUOXA2,2,Homo sapiens,9606,ENSG00000140274
1991,DUOX2,2,Homo sapiens,9606,ENSG00000140279
1992,SRP14,3,Homo sapiens,9606,ENSG00000140319
1993,CDH13,4,Homo sapiens,9606,ENSG00000140945
1994,MINK1,2,Homo sapiens,9606,ENSG00000141503
1995,SLC47A1,5,Homo sapiens,9606,ENSG00000142494
1996,RERE,2,Homo sapiens,9606,ENSG00000142599
1997,SH3BGRL3,4,Homo sapiens,9606,ENSG00000142669
1998,FNDC7,2,Homo sapiens,9606,ENSG00000143107
1999,NME7,3,Homo sapiens,9606,ENSG00000143156
2000,COP1,1,Homo sapiens,9606,ENSG00000143207
2001,HMCN1,2,Homo sapiens,9606,ENSG00000143341
2002,ADAMTSL4,2,Homo sapiens,9606,ENSG00000143382
2003,JTB,3,Homo sapiens,9606,ENSG00000143543
2004,RAB13,1,Homo sapiens,9606,ENSG00000143545
2005,NUP210L,1,Homo sapiens,9606,ENSG00000143552
2006,ACP1,1,Homo sapiens,9606,ENSG00000143727
2007,FBXO28,3,Homo sapiens,9606,ENSG00000143756
2008,CDC42BPA,6,Homo sapiens,9606,ENSG00000143776
2009,C1orf35,1,Homo sapiens,9606,ENSG00000143793
2010,RHOB,2,Homo sapiens,9606,ENSG00000143878
2011,PKP4,4,Homo sapiens,9606,ENSG00000144283
2012,SPAG16,4,Homo sapiens,9606,ENSG00000144451
2013,LRIG1,3,Homo sapiens,9606,ENSG00000144749
2014,LPP,4,Homo sapiens,9606,ENSG00000145012
2015,CAMK2D,4,Homo sapiens,9606,ENSG00000145349
2016,ANK2,2,Homo sapiens,9606,ENSG00000145362
2017,USP53,4,Homo sapiens,9606,ENSG00000145390
2018,CDH18,3,Homo sapiens,9606,ENSG00000145526
2019,PIK3R1,1,Homo sapiens,9606,ENSG00000145675
2020,ARHGAP26,4,Homo sapiens,9606,ENSG00000145819
2021,MYLK4,1,Homo sapiens,9606,ENSG00000145949
2022,KLHL3,4,Homo sapiens,9606,ENSG00000146021
2023,CYP39A1,1,Homo sapiens,9606,ENSG00000146233
2024,ARHGAP18,2,Homo sapiens,9606,ENSG00000146376
2025,C7orf50,1,Homo sapiens,9606,ENSG00000146540
2026,ZNF92,1,Homo sapiens,9606,ENSG00000146757
2027,TMEM47,1,Homo sapiens,9606,ENSG00000147027
2028,DOCK11,1,Homo sapiens,9606,ENSG00000147251
2029,ST18,1,Homo sapiens,9606,ENSG00000147488
2030,ZNF7,2,Homo sapiens,9606,ENSG00000147789
2031,SLC39A12,1,Homo sapiens,9606,ENSG00000148482
2032,HERC4,3,Homo sapiens,9606,ENSG00000148634
2033,ADAM12,5,Homo sapiens,9606,ENSG00000148848
2034,SESN3,4,Homo sapiens,9606,ENSG00000149212
2035,INTS4,1,Homo sapiens,9606,ENSG00000149262
2036,DIXDC1,1,Homo sapiens,9606,ENSG00000150764
2037,DLAT ,2,Homo sapiens,9606,ENSG00000150768
2038,THRB,4,Homo sapiens,9606,ENSG00000151090
2039,ME3,2,Homo sapiens,9606,ENSG00000151376
2040,FER,4,Homo sapiens,9606,ENSG00000151422
2041,FRMD4A,3,Homo sapiens,9606,ENSG00000151474
2042,PIGF,1,Homo sapiens,9606,ENSG00000151665
2043,ANKAR ,3,Homo sapiens,9606,ENSG00000151687
2044,ACSL1,2,Homo sapiens,9606,ENSG00000151726
2045,SACS,3,Homo sapiens,9606,ENSG00000151835
2046,PARP8,1,Homo sapiens,9606,ENSG00000151883
2047,PTPN14,2,Homo sapiens,9606,ENSG00000152104
2048,HSPB8,3,Homo sapiens,9606,ENSG00000152137
2049,SETBP1,5,Homo sapiens,9606,ENSG00000152217
2050,HOMER1,1,Homo sapiens,9606,ENSG00000152413
2051,SPEF2,1,Homo sapiens,9606,ENSG00000152582
2052,MEPE,2,Homo sapiens,9606,ENSG00000152595
2053,GJA1,1,Homo sapiens,9606,ENSG00000152661
2054,PLOD2,4,Homo sapiens,9606,ENSG00000152952
2055,MR1,1,Homo sapiens,9606,ENSG00000153029
2056,BANK1,2,Homo sapiens,9606,ENSG00000153064
2057,SLC25A27,1,Homo sapiens,9606,ENSG00000153291
2058,CKLFSF7,2,Homo sapiens,9606,ENSG00000153551
2059,CACNA2D1,1,Homo sapiens,9606,ENSG00000153956
2060,UBASH3B,4,Homo sapiens,9606,ENSG00000154127
2061,ENAH,2,Homo sapiens,9606,ENSG00000154380
2062,ADAMTS1 ,3,Homo sapiens,9606,ENSG00000154734
2063,XPC,3,Homo sapiens,9606,ENSG00000154767
2064,CYP2U1,1,Homo sapiens,9606,ENSG00000155016
2065,AZIN1,6,Homo sapiens,9606,ENSG00000155096
2066,ADK,1,Homo sapiens,9606,ENSG00000156110
2067,TIAM1,2,Homo sapiens,9606,ENSG00000156299
2068,NSMCE2,3,Homo sapiens,9606,ENSG00000156831
2069,NRG1,5,Homo sapiens,9606,ENSG00000157168
2070,CLDN12,2,Homo sapiens,9606,ENSG00000157224
2071,ZNF618,5,Homo sapiens,9606,ENSG00000157657
2072,DUSP2,3,Homo sapiens,9606,ENSG00000158050
2073,PKD1L1,1,Homo sapiens,9606,ENSG00000158683
2074,BTG2 ,3,Homo sapiens,9606,ENSG00000159388
2075,PTGIR,2,Homo sapiens,9606,ENSG00000160013
2076,CLDND2,4,Homo sapiens,9606,ENSG00000160318
2077,CXCR5,2,Homo sapiens,9606,ENSG00000160683
2078,VPS28,1,Homo sapiens,9606,ENSG00000160948
2079,LARP4,2,Homo sapiens,9606,ENSG00000161813
2080,TPCN2,2,Homo sapiens,9606,ENSG00000162341
2081,DHRS3,3,Homo sapiens,9606,ENSG00000162496
2082,ZNF326,1,Homo sapiens,9606,ENSG00000162664
2083,ATF3,5,Homo sapiens,9606,ENSG00000162772
2084,CAPN2,3,Homo sapiens,9606,ENSG00000162909
2085,MRPL55,1,Homo sapiens,9606,ENSG00000162910
2086,CCDC138,1,Homo sapiens,9606,ENSG00000163006
2087,CDC42EP3,4,Homo sapiens,9606,ENSG00000163171
2088,ARHGAP25,2,Homo sapiens,9606,ENSG00000163219
2089,SLC22A15,2,Homo sapiens,9606,ENSG00000163393
2090,SLBP,4,Homo sapiens,9606,ENSG00000163950
2091,KIAA0895,5,Homo sapiens,9606,ENSG00000164542
2092,DLC1,4,Homo sapiens,9606,ENSG00000164741
2093,NUDT2,1,Homo sapiens,9606,ENSG00000164978
2094,TMEM65,2,Homo sapiens,9606,ENSG00000164983
2095,C10orf74,5,Homo sapiens,9606,ENSG00000165476
2096,ABTB2,8,Homo sapiens,9606,ENSG00000166016
2097,JAM3,1,Homo sapiens,9606,ENSG00000166086
2098,NAB2,4,Homo sapiens,9606,ENSG00000166886
2099,DIS3L,1,Homo sapiens,9606,ENSG00000166938
2100,PNOC,3,Homo sapiens,9606,ENSG00000168081
2101,RAB4A,2,Homo sapiens,9606,ENSG00000168118
2102,FAM83B,1,Homo sapiens,9606,ENSG00000168143
2103,NKIRAS2,5,Homo sapiens,9606,ENSG00000168256
2104,DNAJC7,5,Homo sapiens,9606,ENSG00000168259
2105,VWA3B,2,Homo sapiens,9606,ENSG00000168658
2106,IL7R,6,Homo sapiens,9606,ENSG00000168685
2107,TMEM129,3,Homo sapiens,9606,ENSG00000168936
2108,RASSF6,4,Homo sapiens,9606,ENSG00000169435
2109,NFU1,1,Homo sapiens,9606,ENSG00000169599
2110,CHRNA5,6,Homo sapiens,9606,ENSG00000169684
2111,NLGN1,2,Homo sapiens,9606,ENSG00000169760
2112,FOS,4,Homo sapiens,9606,ENSG00000170345
2113,ELOVL6,2,Homo sapiens,9606,ENSG00000170522
2114,STAT2,3,Homo sapiens,9606,ENSG00000170581
2115,TMEM43,3,Homo sapiens,9606,ENSG00000170876
2116,SOX7,4,Homo sapiens,9606,ENSG00000171056
2117,INSR,5,Homo sapiens,9606,ENSG00000171105
2118,PPID,4,Homo sapiens,9606,ENSG00000171497
2119,FBXL14,6,Homo sapiens,9606,ENSG00000171823
2120,MANEA,2,Homo sapiens,9606,ENSG00000172469
2121,CD34,2,Homo sapiens,9606,ENSG00000174059
2122,APOF,2,Homo sapiens,9606,ENSG00000175336
2123,SLC35E3,1,Homo sapiens,9606,ENSG00000175782
2124,CIDEA,2,Homo sapiens,9606,ENSG00000176194
2125,WDR25,4,Homo sapiens,9606,ENSG00000176473
2126,RNF152,1,Homo sapiens,9606,ENSG00000176641
2127,C20orf197,6,Homo sapiens,9606,ENSG00000176659
2128,FLJ13646,8,Homo sapiens,9606,ENSG00000176714
2129,FAM91A1,2,Homo sapiens,9606,ENSG00000176853
2130,ANKLE2,3,Homo sapiens,9606,ENSG00000176915
2131,AGTRAP,6,Homo sapiens,9606,ENSG00000177674
2132,RPS27,2,Homo sapiens,9606,ENSG00000177954
2133,ADAMTSL1,3,Homo sapiens,9606,ENSG00000178031
2134,TAF7,7,Homo sapiens,9606,ENSG00000178913
2135,ARID3B,2,Homo sapiens,9606,ENSG00000179361
2136,GRM8,4,Homo sapiens,9606,ENSG00000179603
2137,ZBTB20,2,Homo sapiens,9606,ENSG00000181722
2138,FIGN,4,Homo sapiens,9606,ENSG00000182263
2139,TRAK1,4,Homo sapiens,9606,ENSG00000182606
2140,GSTA5,2,Homo sapiens,9606,ENSG00000182793
2141,CRIP2,1,Homo sapiens,9606,ENSG00000182809
2142,MTA1,1,Homo sapiens,9606,ENSG00000182979
2143,GPC6,3,Homo sapiens,9606,ENSG00000183098
2144,FBXL7,2,Homo sapiens,9606,ENSG00000183580
2145,RP1L1,2,Homo sapiens,9606,ENSG00000183638
2146,TTC32,2,Homo sapiens,9606,ENSG00000183891
2147,SCFD2,3,Homo sapiens,9606,ENSG00000184178
2148,PCDH9,3,Homo sapiens,9606,ENSG00000184226
2149,SLIT3,3,Homo sapiens,9606,ENSG00000184347
2150,EFNA5,2,Homo sapiens,9606,ENSG00000184349
2151,MAML2,3,Homo sapiens,9606,ENSG00000184384
2152,SMYD3,5,Homo sapiens,9606,ENSG00000185420
2153,SV2B,1,Homo sapiens,9606,ENSG00000185518
2154,PRKG1,1,Homo sapiens,9606,ENSG00000185532
2155,PCGF3,2,Homo sapiens,9606,ENSG00000185619
2156,AGBL4,3,Homo sapiens,9606,ENSG00000186094
2157,CCDC84 ,5,Homo sapiens,9606,ENSG00000186166
2158,KIF24,1,Homo sapiens,9606,ENSG00000186638
2159,BCR,4,Homo sapiens,9606,ENSG00000186716
2160,ZNF395,5,Homo sapiens,9606,ENSG00000186918
2161,PLCD1,4,Homo sapiens,9606,ENSG00000187091
2162,MITF,4,Homo sapiens,9606,ENSG00000187098
2163,SESTD1,3,Homo sapiens,9606,ENSG00000187231
2164,MAGI2,1,Homo sapiens,9606,ENSG00000187391
2165,DNER,4,Homo sapiens,9606,ENSG00000187957
2166,COL4A5,1,Homo sapiens,9606,ENSG00000188153
2167,CENPP,5,Homo sapiens,9606,ENSG00000188312
2168,ASTL ,5,Homo sapiens,9606,ENSG00000188886
2169,LRRK2,2,Homo sapiens,9606,ENSG00000188906
2170,OR2L13,1,Homo sapiens,9606,ENSG00000196071
2171,SRGAP3,5,Homo sapiens,9606,ENSG00000196220
2172,INCA1,1,Homo sapiens,9606,ENSG00000196388
2173,CRYBA4 ,8,Homo sapiens,9606,ENSG00000196431
2174,ARL9 ,4,Homo sapiens,9606,ENSG00000196503
2175,DAPK1,4,Homo sapiens,9606,ENSG00000196730
2176,LAMB3,2,Homo sapiens,9606,ENSG00000196878
2177,SERPINA1,4,Homo sapiens,9606,ENSG00000197249
2178,DPP4,2,Homo sapiens,9606,ENSG00000197635
2179,SPTAN1,8,Homo sapiens,9606,ENSG00000197694
2180,LHFPL5,1,Homo sapiens,9606,ENSG00000197753
2181,HIBCH,7,Homo sapiens,9606,ENSG00000198130
2182,XAB1,6,Homo sapiens,9606,ENSG00000198522
2183,STK39,4,Homo sapiens,9606,ENSG00000198648
2184,PAMCI,6,Homo sapiens,9606,ENSG00000198774
2185,OPA1,2,Homo sapiens,9606,ENSG00000198836
2186,SGMS1,3,Homo sapiens,9606,ENSG00000198964
2187,TEDDM1,3,Homo sapiens,9606,ENSG00000203730
2188,KRT6A,4,Homo sapiens,9606,ENSG00000205420
2189,VDAC1,2,Homo sapiens,9606,ENSG00000213585
2190,LBH,2,Homo sapiens,9606,ENSG00000213626
2191,KLRK1,4,Homo sapiens,9606,ENSG00000213809
2192,ITGA1,2,Homo sapiens,9606,ENSG00000213949
2193,FER1L6,2,Homo sapiens,9606,ENSG00000214814
2194,ZNF512,4,Homo sapiens,9606,ENSG00000243943
2195,FCGR2C,4,Homo sapiens,9606,ENSG00000244682
2196,NOX5,4,Homo sapiens,9606,ENSG00000255346
2197,NCOA4,3,Homo sapiens,9606,ENSG00000266412
2198,B3GNTL1,1,Homo sapiens,9606,ENSG00000277033
2199,CNTNAP2,1,Homo sapiens,9606,ENSG00000278728
2200,CDH4,2,Homo sapiens,9606,ENSG00000280641
2201,KCNQ2,2,Homo sapiens,9606,ENSG00000281151
2202,KCNIP4,1,Homo sapiens,9606,ENSG00000281758
2203,PTPRN2,2,Homo sapiens,9606,ENSG00000282185
2204,NOL5A,2,Homo sapiens,9606,ENSG00000101361
2205,C20orf196,2,Homo sapiens,9606,ENSG00000171984
2206,UQCC,1,Homo sapiens,9606,ENSG00000101019
2207,C20orf52,1,Homo sapiens,9606,ENSG00000125995
2208,GTPBP5,1,Homo sapiens,9606,ENSG00000101181
2209,UCRC,3,Homo sapiens,9606,ENSG00000184076
2210,KIAA1751,1,Homo sapiens,9606,ENSG00000142609
2211,SFRS4,1,Homo sapiens,9606,ENSG00000116350
2212,KIAA0494,1,Homo sapiens,9606,ENSG00000159658
2213,C1orf41,1,Homo sapiens,9606,ENSG00000081870
2214,C1orf83,1,Homo sapiens,9606,ENSG00000116205
2215,GPR177,1,Homo sapiens,9606,ENSG00000116729
2216,HIAT1,1,Homo sapiens,9606,ENSG00000156875
2217,DCAF8 ,2,Homo sapiens,9606,ENSG00000132716
2218,C1orf9,1,Homo sapiens,9606,ENSG00000094975
2219,C1orf96,1,Homo sapiens,9606,ENSG00000154429
2220,FAM116A,2,Homo sapiens,9606,ENSG00000174839
2221,GLT8D4,3,Homo sapiens,9606,ENSG00000172986
2222,MINA,2,Homo sapiens,9606,ENSG00000170854
2223,TSSC1,2,Homo sapiens,9606,ENSG00000032389
2224,NAG,1,Homo sapiens,9606,ENSG00000151779
2225,C2orf30,1,Homo sapiens,9606,ENSG00000068912
2226,LOC51057,1,Homo sapiens,9606,ENSG00000143951
2227,LOC130576,2,Homo sapiens,9606,ENSG00000150556
2228,HRB,1,Homo sapiens,9606,ENSG00000173744
2229,GPR98,3,Homo sapiens,9606,ENSG00000164199
2230,HISPPD1,1,Homo sapiens,9606,ENSG00000145725
2231,C5orf32,2,Homo sapiens,9606,ENSG00000120306
2232,CCDC4,1,Homo sapiens,9606,ENSG00000188848
2233,C4orf26,1,Homo sapiens,9606,ENSG00000174792
2234,MGC48628,1,Homo sapiens,9606,ENSG00000184305
2235,CCRN4L,3,Homo sapiens,9606,ENSG00000151014
2236,ACCN5,1,Homo sapiens,9606,ENSG00000256394
2237,C4orf18,1,Homo sapiens,9606,ENSG00000164125
2238,C6orf195,1,Homo sapiens,9606,ENSG00000164385
2239,C6orf218,2,Homo sapiens,9606,ENSG00000183674
2240,GPR115 ,2,Homo sapiens,9606,ENSG00000153294
2241,AIM1,1,Homo sapiens,9606,ENSG00000112297
2242,FAM26D,1,Homo sapiens,9606,ENSG00000164451
2243,KIAA1244,2,Homo sapiens,9606,ENSG00000112379
2244,KIAA0020,3,Homo sapiens,9606,ENSG00000080608
2245,C9orf84,2,Homo sapiens,9606,ENSG00000165181
2246,DFNB31,5,Homo sapiens,9606,ENSG00000095397
2247,C9orf96,4,Homo sapiens,9606,ENSG00000198870
2248,C8orf42,2,Homo sapiens,9606,ENSG00000180190
2249,PRSS55 ,6,Homo sapiens,9606,ENSG00000184647
2250,CENTA1,1,Homo sapiens,9606,ENSG00000105963
2251,WBSCR18,3,Homo sapiens,9606,ENSG00000176410
2252,LOC54103,2,Homo sapiens,9606,ENSG00000186088
2253,TMEM27,1,Homo sapiens,9606,ENSG00000147003
2254,C11orf73,5,Homo sapiens,9606,ENSG00000149196
2255,C10orf35,1,Homo sapiens,9606,ENSG00000171224
2256,FER1L3,2,Homo sapiens,9606,ENSG00000138119
2257,C10orf118,2,Homo sapiens,9606,ENSG00000165813
2258,KIAA1598,1,Homo sapiens,9606,ENSG00000187164
2259,NUPL1,2,Homo sapiens,9606,ENSG00000139496
2260,FAM130A1,3,Homo sapiens,9606,ENSG00000110925
2261,SP7,2,Homo sapiens,9606,ENSG00000170374
2262,C12orf26,1,Homo sapiens,9606,ENSG00000127720
2263,DRAM,1,Homo sapiens,9606,ENSG00000136048
2264,CHP,5,Homo sapiens,9606,ENSG00000187446
2265,GRINL1A,1,Homo sapiens,9606,ENSG00000176884
2266,NARG2,1,Homo sapiens,9606,ENSG00000128915
2267,FLJ11506,1,Homo sapiens,9606,ENSG00000103591
2268,EFTUD1,1,Homo sapiens,9606,ENSG00000140598
